id,topic,prob
68B6142F4EA9,1,1.0
4D05FF3E63BE,2,0.8147316224544039
C51752A9035C,6,1.0
B4025ED10B7E,3,0.9519098367666026
2C7061AD8E4A,3,1.0
5816C1DCD336,0,1.0
015BB7DA58EE,1,1.0
EFB450A2F170,0,1.0
DA277EEDBA0C,0,1.0
3245CF7D6A64,3,1.0
527B7AAC2310,4,1.0
0B87B0B3278C,2,0.8566329263716745
204F13D548E9,3,0.8039126522253899
AFCE5307F69A,6,0.9562324099099605
7AC66E0CFAAA,0,1.0
F986BF53A8AD,15,0.9922716644190638
97A158DCC4BF,3,1.0
D50B2015BE66,0,1.0
F15FFBB0E896,10,1.0
3DB1BD9129DB,1,1.0
EF70A0E7826B,1,1.0
AF4796CA4BC0,15,1.0
B902933C58CB,3,1.0
B154F5F9DADF,10,1.0
4E1CF079ECDD,1,1.0
BE80D73EC131,6,1.0
0628DB049A56,0,1.0
A8411CE08C68,0,1.0
7E9D8E4921CD,4,1.0
91EDDCB68A9E,0,1.0
7D681EE99FF3,0,1.0
5B43D8B934CC,0,1.0
C3A369E86900,7,1.0
67348F433E43,3,1.0
F0740AF01F22,2,0.9729564174239943
D4BB02CCC116,12,0.9341953202101283
C971348C6C99,13,0.9410535095076227
268FBF7E756F,6,1.0
B2F69B97BC2A,0,1.0
31A3040F487C,6,1.0
23968A5EA064,1,1.0
87A974F87B12,9,0.780381055304089
0EA59AC549C4,7,1.0
D5F6593584F8,12,0.8179547766975901
ABB7625615F2,3,1.0
392CC0403D93,10,1.0
14CB51AFA416,5,0.45165466769398044
2D8C767B44E7,0,1.0
4C3D01DA2767,7,1.0
1E2844A2BE02,0,1.0
90F9C06E19BC,17,1.0
DF7D4CA4A89E,1,1.0
7A347C69D3D1,6,0.9926037422637
3F32AA4DA912,3,1.0
A67828F23302,8,0.8060578642923524
FDE359A2F973,5,1.0
23E182BD3084,0,1.0
FFF868E06176,6,1.0
5E9964522D41,8,1.0
F9FFECDE9A53,1,1.0
CE120A8B4336,2,0.9836065388939736
F4DB6C7A51BA,1,1.0
483B15E6B6DE,12,0.8605698669004167
399030918355,13,0.4621278114074533
3D9CBC4F434F,2,1.0
29534C6BD280,0,1.0
8C4ED47912C3,-1,0.0
EC1DD5C739B9,2,1.0
EE0947EB2C78,4,1.0
16EAB34FDC87,6,0.8348499865572008
E49A2A338F6F,13,0.7956640147466706
1DC6485ABFF6,11,0.44586644050870694
57807B412545,0,1.0
F2AE26666823,2,1.0
4F6084AE3A42,0,1.0
2022B8E2B360,5,1.0
2909EE180A2A,12,0.7488344005714074
97E7DD4E7C69,7,1.0
D69416DBA6F4,11,1.0
578C014A7BBE,2,1.0
A3BFEB7818C7,2,1.0
0E6BB199BF93,11,0.6608048369789142
E589B660EDA4,5,0.9728360619749292
136441C81C1E,0,0.9903557261363362
E9938C48F7AB,0,1.0
74DAEA65F420,6,1.0
7B751C9BE162,7,1.0
CC4EEADA5262,8,1.0
1A76F8E4EE76,3,0.9263058017571041
3EBF97F2F31A,3,1.0
E2A07EFFFA7E,1,0.9449498559556403
B1EBAAE6E651,0,1.0
8DFCC03C34D8,12,0.6283205554554636
69A1A0E6B176,11,1.0
693D502DB723,9,1.0
79B23EC7E834,5,0.8859352628034435
C4FC27B38A8F,7,0.895644097896248
1D7E734B4A3D,6,1.0
EB3EBF4BB344,3,1.0
1456B98CAF05,3,1.0
2B1C42B1F534,0,1.0
8D242A52F9B3,3,1.0
3030A5BB7889,9,1.0
C38334385924,4,0.7322306018213809
8B64BA63E623,0,1.0
D234B31FC8C0,4,0.706799536565331
82BBC3EC5C3A,5,0.5954908130330492
95AF46110F14,0,1.0
197CEA0EF269,6,0.8231833102556647
5773EED58DF2,16,0.5755924707102505
1A25F592A8B1,0,1.0
48B6B42AF44E,4,0.9380724276900411
0557D6B9B3E5,2,0.7474448077014872
6A59D543AE54,0,1.0
85882575BD1C,13,1.0
19D014A29353,5,0.714354138355074
8892A2EB9E0C,3,1.0
97B417D0B9D9,16,0.47209249943595205
8C15FC3C3BCB,4,1.0
C8BF047C67E6,5,1.0
3FB024B6D050,9,1.0
F6F60CA6E983,0,1.0
40A475C95D6B,3,1.0
299C0AA4D716,0,1.0
5D1A08FC3563,0,1.0
F63F47E95B90,2,0.9839307238624773
43EC1533429B,9,1.0
5B4D05042A6B,0,1.0
A62EBECE741D,11,1.0
AE3C9DE4FA94,0,1.0
A319351F1036,1,0.9969721278731132
86FFB72A8AE3,1,0.7523054240526501
5B55BC4B128C,0,1.0
5B225CED16B5,4,1.0
B78A347F570E,0,1.0
6C30C0076FAD,4,1.0
20162733792B,1,0.9785289615222031
4FAC3B29417F,6,0.746674538077321
3EFA3EE80C51,5,1.0
FEF42864AE28,4,0.9099180973934204
5B1286DD196F,1,1.0
172F67E7FBBC,5,0.7659033013129247
4E2D058C025D,1,0.872991988997541
4288F88C8D15,12,1.0
3D7B1F039322,6,0.9290514602209236
62FC97D29846,4,0.9748499283112902
3F142A739C54,6,1.0
CBD364987E2D,9,0.9462606448957883
20A42E81AC2B,4,1.0
B7819FA33B21,6,1.0
12A49BF3B556,11,1.0
B4B605F897BC,8,1.0
B79ABAFC71D1,2,0.9854268148959682
CF8F8964A2FB,1,1.0
F77057DAD75B,0,0.8412215754334941
4631AFEED2F7,5,0.8834403725257376
E97A5C116E30,9,0.8845268844467363
25A752FB734B,0,1.0
84DE135F319F,13,1.0
945DC098A326,0,1.0
49BF71773C4D,0,1.0
17A4777DCC71,1,1.0
9D8B3825C355,4,1.0
CAC4E6021973,6,1.0
E386654E285D,0,1.0
451D81265E8E,0,1.0
DF1287CDBCF6,1,0.9887944769909845
5F9EA3F22EDD,3,0.9975146620486518
329C6644B488,12,1.0
B25D365F5C1C,0,1.0
39EA615EA7C0,7,1.0
446CB94BD577,0,1.0
49D71438EA8F,1,0.715559624969782
67B4E798A5B4,2,1.0
34FB9E0DF44A,7,1.0
42A20744DECF,13,1.0
312812841AB3,0,1.0
08FC0154E0EF,4,1.0
BBDD46456082,2,1.0
90BC4A0EDED0,14,1.0
10D09AB4D6C7,11,1.0
C105434DA2CA,0,1.0
125B2995B3D0,8,1.0
A157D4491C7E,0,1.0
ED8EE1F02203,0,1.0
2DEC6F2AE21A,0,1.0
FBB861DBF984,1,1.0
D279FF9C83D7,8,1.0
E71135F11EE0,17,0.9254387185334537
44DBB635DEB1,3,0.8427387711717581
7879F32BC3FF,0,1.0
5976F16FE9D2,8,1.0
3C80E1F48330,3,0.7001466921581768
211C17AD0F75,1,1.0
490C2D42AFCE,0,1.0
961D937626F7,0,1.0
9E924CD7FC66,16,1.0
DBBF3EF47E93,10,1.0
04B4209D8A34,11,1.0
B0A08E744DF1,1,1.0
90CA5D1644D4,3,1.0
A7642F5617E0,5,0.565073693036967
46372618BF29,16,0.5301961100502226
FF8BAC351714,4,0.8799843236021194
BB4B5D896E96,6,1.0
A3B7147D30B1,0,1.0
FA03BD616C6B,2,0.7134947831805931
F93D06BC99D8,7,0.841603789351052
E686584E5508,1,1.0
0ED7102ED5B3,0,1.0
DEA664963CD1,2,0.7023046692873121
1B4E66B0BE0A,10,1.0
69D18D73D53A,9,0.8623559011117369
A9F45F81526E,4,0.9411223163372895
FBC7DC3C27C0,9,1.0
2E4427B65439,3,0.810149006109968
F634BC92DC39,14,1.0
072BF1F05F66,1,1.0
D85690C1836A,2,1.0
4C587D63904C,14,0.6100410384180587
57B68E9AEF5E,0,1.0
12C4FDD062F3,4,1.0
AB3622039528,16,0.4089467328296622
113000585851,0,0.935315993338477
0300455258CB,14,1.0
0B57654EDEC1,0,1.0
DF4E1B5910B6,2,0.9136863187216616
AA01A40D15DA,13,0.7613839645650092
992AD0F505B0,0,1.0
1AD1F738D48B,1,1.0
ECF8296772E9,2,1.0
3EEDE8AD3CB3,6,0.7106928477244585
7219B95E033D,0,0.8083910111099905
22416450E0EF,6,0.8323567251602216
13BD2F675384,9,1.0
A25EE918057D,2,1.0
709820813997,11,0.8728247276801604
B73FE4F761D2,7,1.0
64EE7AB92E51,1,0.9146537649651402
C6204A4BFD65,17,1.0
9C2E6F09CC73,0,1.0
3C5CFABBA1F0,0,1.0
9E61674DE1D4,6,1.0
718800CC3C50,0,1.0
1065173BBE31,10,1.0
700BD7047E86,2,1.0
2280836E512A,3,1.0
F486B5722EEB,6,0.998582052694198
F1EEA3FC1490,2,0.7821857127729299
0E0618CA73CD,0,1.0
50DA28892569,0,1.0
FCD5E2EA7372,8,0.9947554049405827
CFC1F5729C6D,1,0.8217373090645353
DE6E0F8EAA59,3,1.0
F1A0D1F81017,8,0.7815800477030472
C85EFB28D2F6,12,1.0
BC22AA8852AD,2,1.0
5B9A44B2CF80,2,0.6804942706069063
BE24907D6684,15,0.9917647258795104
A8A25F94F5B6,1,0.9670860549216537
E49CCE901992,1,1.0
00B144412785,16,1.0
4858280EA8BC,5,0.9425014880524173
FFA381E58FC6,7,0.9100921603631731
06BE6D6749EA,10,0.7817736380732863
C5569B2725B4,10,0.576452031164578
DFB9E05148CD,5,1.0
9F0C2B822B76,3,0.9106798327152775
7C8094BF63DE,0,1.0
32D3B300954A,4,1.0
5D48FA3291DE,7,1.0
5690C4B1DE7E,4,1.0
1BE3C3E7DE6C,13,1.0
C77B4F63E4B4,0,1.0
20C21D4E5A6C,0,1.0
CFA591751173,3,1.0
F680F4460788,0,1.0
0C82FD59BA0B,4,1.0
163A7C9FCF34,0,1.0
85D4CB998D62,2,0.7195602344332432
CE71F3B528C0,7,1.0
25C32F08C197,1,1.0
957EE90E67F9,2,1.0
2EB12DA322F4,9,1.0
5658A5617BA5,5,0.5992909863239353
C71DC2FEAD0C,1,1.0
CA2A9DBBA0BC,3,1.0
C9CAB778C94E,0,1.0
05BE83E193CF,0,1.0
1A2E1741BF9F,4,0.684786161226165
F1A43B355944,0,1.0
C93DCEE52172,0,1.0
389471556AB9,8,0.9111067800827449
5C9627F63CB8,8,1.0
E4CE3E508B44,3,0.7315028212887024
9E4F43374DD5,11,0.820437111637274
0B30792F314D,0,0.8875539148851302
535D71E8C000,10,1.0
998E0F68318B,4,0.8616342751290984
4E6E66266A2A,7,1.0
A8E73414941A,0,1.0
B1FAD06077ED,2,1.0
2CEA555561C1,0,1.0
57CE6ED06513,2,1.0
4EAB0293267B,4,1.0
584D358FE757,8,1.0
7942E0DE4B51,0,1.0
9A1DC81E4FB5,2,1.0
B0D5228E9FBD,0,1.0
FF7164909305,1,1.0
155ADE36AE80,3,1.0
2B3DBFA4579D,16,1.0
FCF6588BC52B,1,0.7790107398962095
DA0FBE6F11C9,6,0.9370650606552052
EB382D12574F,0,1.0
42017C1963DB,1,1.0
DE2E4AFB2721,0,0.7964732416618554
091315F8E9A9,0,1.0
C3B3A972189C,8,0.8107666845826738
86A3A166AA67,1,0.9834351758265467
19EFA4F36E68,0,1.0
43AF502C49E6,12,0.6662438293747767
852FFC3A2437,1,1.0
563F7AD6C619,0,1.0
057AF0C42467,3,1.0
18DD6D2A09F2,5,0.9318517525657364
91AEF41A3766,15,1.0
10E7A0414D14,4,1.0
318F40822873,4,1.0
E3349F640D64,1,0.7387254145426039
C28B8FFF66DE,0,1.0
0B8A0777A6E5,10,1.0
F5EFE72B5E63,2,0.7905813479549197
FF9E0379CD98,4,1.0
768885A4B61A,11,1.0
C8C708EC29F7,11,1.0
6F142E71AEF1,0,1.0
FE018F15F8A4,10,1.0
E9C3211DC772,0,1.0
2834DAFAB489,0,1.0
28E2327785FC,14,1.0
81B0FFE6659F,8,0.5796136562921733
1037273E86D9,3,1.0
94FE94B27DCD,5,0.6733232616233367
7DF12B42AB72,6,0.8814833924227492
7C57BE3EF6BA,3,1.0
F76B24B4AB78,2,1.0
FF6086271D2B,0,1.0
877D0253BD80,0,1.0
327AAC23CF5D,4,0.7483252265833034
E4FC29A88EDD,8,0.9013206419710571
2513771E4659,14,0.5575913607326286
F065FD9F8D5F,6,1.0
AD53B357BD0D,7,1.0
D8FA1F4C6D5C,11,1.0
F86F94DCEB33,1,1.0
2F19735DD6EC,3,1.0
3DA81D432A0F,2,1.0
DDCF594E44D1,0,1.0
4548C04F9AC7,4,1.0
2A5FFA718E2C,3,0.8088064797631533
0D18BDF22C59,5,1.0
10F8D3AD9F03,13,1.0
99216EEE458B,3,1.0
D45032FAE402,1,1.0
24BCEBE0EEF1,9,1.0
F6F4D85648D6,0,1.0
5A91E373F462,11,0.4927615984496529
2AAE2550DDAD,3,0.9539019014001928
1CF149052D11,6,1.0
632D9999C23C,0,0.6214452525963152
3F0A465CBE35,9,1.0
D0DF7AB8B493,0,1.0
FB8F29B936CE,8,1.0
283F30E12B90,0,0.9800527210537017
2751851F289B,3,1.0
81F537995AC6,14,1.0
3CB7F7FC1F29,13,1.0
B165E46F2D0C,0,1.0
EDFF7735A6F7,3,1.0
13A4CE233CDA,9,1.0
85FD6510C00A,10,1.0
AC78193CD7B9,5,1.0
0C0E56A1FB05,0,1.0
B5A5CFDCE29E,6,1.0
62CA32AA1C52,6,0.9511252554757538
0E424AAB5B39,2,1.0
9C9F8BC72552,9,1.0
6794A463D2C5,0,1.0
D34DFB9BF717,6,0.747152004435508
FD97228DE00F,9,0.616211101423344
38867A20B018,0,1.0
AE6BABB53D5E,11,1.0
0507DAFBE89D,7,1.0
9AA193ECC201,2,0.8924403117887354
FE477BD61B22,0,1.0
D150C1CD72D5,10,0.7926130375818516
636755267395,5,0.4983146891139384
216896F62055,1,1.0
4ABA61F516D1,0,1.0
A42D860C93B0,16,0.6140351387523831
FABE0E966789,9,1.0
E23D057A2674,0,1.0
6348F3FAB2F4,7,1.0
B000D7B81799,16,0.562477781651635
0FC4B7E09462,0,1.0
C0BA22AD7F2A,0,1.0
E60A91172B20,15,0.3482971670763202
D20BEF9C2CD7,10,1.0
6C60C14AE38A,0,1.0
7EEAB865D2C9,3,1.0
35DE2CC6BBD9,5,1.0
54A8F5B2420A,4,1.0
4585DE769AE9,4,0.8993030924296352
B6813C0A2302,16,0.28975080976369516
50ABF43C3323,2,1.0
0D91FC8A9FE7,6,1.0
E9BB013E0F33,3,1.0
2DE95E7D6776,7,0.8918316308851343
D25C3B9925E3,6,0.922855208014979
D9900BD19D55,0,1.0
90212225F733,6,1.0
E91C501B7AFA,2,1.0
B098FABF15D7,3,1.0
87A3A28A5EB8,11,0.718545914608155
CF1345B5E224,10,0.8834686843682165
87186C957B20,9,1.0
A157CD4FC4C8,1,0.9124250131403283
3D93701B4E8D,1,0.9105995820881825
259CAA746857,0,1.0
F00FF00D5C8F,0,1.0
9D967AA72C96,9,0.6968630395861616
465FAD6FEDC4,9,1.0
C20C1032FA1C,9,1.0
11168209A49C,5,1.0
795558799D7A,5,0.9508008870925199
2AD3F67D6348,0,1.0
4EBE610AF54A,2,1.0
1DAD3DD9D08C,13,0.39777624682933754
2EDC00346850,12,0.9361671591229075
A69B61336132,6,0.9979781871468512
6AAA584CCF70,10,1.0
851B84DCDFCA,3,1.0
D4BFB840A534,5,0.8270262630080606
EFA46BC5A89A,1,1.0
ADB68BCD2874,3,1.0
671D0569C835,16,0.9288735505365299
F1B4E351225D,16,0.11229507772105371
82B3CF7114C7,8,0.6588822415824174
64E72752757D,3,1.0
603D38C864DD,5,0.8298115635677655
22164E215B04,4,1.0
08E7FC23D9C9,0,1.0
44A73349B60A,7,1.0
909404A6C673,6,0.8643780483746261
4A292725EE82,7,1.0
2589CDBE363E,0,1.0
58621C689C7B,9,1.0
FC27ECB471A4,1,1.0
F2B0AA10A7C9,16,0.6140351387523831
38C0F11C9F00,3,0.7014174856683207
6680CFA0A5FA,2,1.0
A798DC70F3FC,0,1.0
99E3E923B36F,8,1.0
5934838B26AD,7,0.554164211665527
3FF0FB7E93BD,5,0.8938580138926747
655EC70088AA,10,0.9334062733878692
309BE8E1DCF1,12,0.9673928938832924
C8E9D6F3C80A,6,1.0
488DEE769EEF,7,1.0
DB4B78DAADCB,12,0.9396166369229068
16B47CE3BEBB,1,1.0
BF619ADE9BF4,7,0.3792974290078722
7B9A897C5297,8,1.0
DF082C5AC45E,2,0.8826804090236621
2E0AF5C8526F,1,1.0
1497D777FE12,6,1.0
077EA8162D03,8,0.8909703464763109
3DC336733E9F,4,0.8354237931262036
666D50D7F0F0,3,1.0
6058577A0EB1,0,1.0
916E7E75FC4A,2,1.0
604B7BE00CDB,0,1.0
30A900519B84,1,1.0
9FECD0D50903,11,0.716414603148485
915D9EE27FFB,1,0.9279966131169852
5C5EB17E8684,7,1.0
5D44D3B6B7C3,4,1.0
516557988F8B,12,1.0
D176ABB06812,8,0.8941627341821154
70B291155F0E,11,0.9259915089577446
3DAC64829E27,4,1.0
8FFBD4C432B4,10,1.0
A4C33694BE0C,3,1.0
A4104F998C73,9,1.0
C23BD7FF7DD7,0,1.0
90981BB41313,0,1.0
1CF9D84E94C1,14,1.0
339048408CDE,0,1.0
534835158D10,7,1.0
450F44822D14,-1,0.0
777E8CA790B3,4,0.9450760979340888
07C19143568C,0,1.0
88FD7FAAFA90,6,1.0
FF5FC173E506,10,1.0
4F72FF874556,0,1.0
F068FD4A28D5,14,0.9970502965992246
86FD29FA8938,1,0.5809464429567011
7E4687A7CAB1,8,1.0
A6CD1CF86FC6,5,0.5855557924848923
5988A483AC88,5,1.0
811DE32FCE53,0,1.0
567D7BBCEF48,2,1.0
DD8649A7235B,5,0.8478528383928232
C4008B4496ED,3,1.0
A737705B81A4,7,1.0
AA7A452C4D9F,15,0.34618584782738626
1C9693E27251,1,1.0
48984D541995,2,0.837025341949113
A053080C69A4,1,1.0
7EDFBE24CF70,2,0.7474448077014872
15DF5443F192,10,1.0
C6C49435744E,1,1.0
B3541C7B8380,7,1.0
1DD339DE06D4,9,1.0
7794085FE26D,6,0.975329809354022
4797D4343628,0,1.0
507CBD8E9670,2,0.849018802475882
32C41C1CBA06,9,1.0
9165D265E932,4,1.0
FEE1811CCE57,15,0.34512087894977317
3C89B5224126,0,1.0
AE7DE878CED5,7,1.0
FA62EE04FAFA,0,1.0
63587869CADC,0,0.8952606234557688
F6A92E43251E,11,0.6947984338906651
75818DBD4DA2,1,1.0
45EBD1AF6D37,2,1.0
0961B819A4E9,1,1.0
22ECC2FD37EE,0,1.0
ED321E901AC7,0,1.0
3BDE1763ECDA,2,1.0
6C7C9840311F,11,0.94795681659634
AC1E6307E966,2,0.9535304162188969
28314B1AC842,6,1.0
C6C50AA537AF,9,0.7884823535989689
44E2726DA1B3,11,1.0
ED6B6A38F98D,0,1.0
5F1044A9C6A6,0,1.0
E4DA68D2918E,9,1.0
9C22F6D8C827,3,1.0
2710BC110FD2,8,0.8167862631967938
89AB334EE7ED,5,1.0
F09F6824032D,0,1.0
AE5D214AAC85,5,0.9272679035776581
DD474E5804C0,4,0.9837289321411081
AA45F6AB9AA9,11,1.0
3C17ED55E3A8,5,0.9897506966436678
1FB2C0AFFDA9,2,1.0
A1274B901F55,5,0.8412536250751438
8D0E03A58CC9,4,0.7026003554849112
7B0D23FCA29B,11,1.0
5E5A892CC4F5,0,1.0
2BB14634D9FE,3,1.0
07D075719A6D,0,1.0
F32A0A41B697,12,0.915152072449337
4122443C74C6,13,1.0
4595126165A7,8,1.0
071FB27E532B,-1,0.0
4DB817B0DE25,1,1.0
2ACB43DD4A24,7,0.4847405274076245
845DB3AC386E,0,1.0
9715D8D6F842,8,1.0
924F1F4490F9,15,0.6482340008202377
E56E7793EBF4,0,1.0
ED42630A9FFF,3,0.9155193704259137
80875397FA07,9,1.0
73AE93492275,8,1.0
6B34AE0F8DBF,2,0.9889680084831519
688BD7FE6932,0,1.0
42B977C6E77F,9,0.6708566415019726
51582221FB88,4,1.0
37DFBAA507EE,0,1.0
E313EE03F35F,2,0.9897432166566291
AD005493F9BF,0,0.8537300231846578
47D025408E0F,5,1.0
AECB1177BDC1,0,1.0
E0B1630FB93C,7,1.0
0491C7BFA9B4,10,0.7239561319677851
86D1F207868B,6,1.0
B3CB635C4341,3,1.0
4BB5ADD5A1FE,0,1.0
746BC0AD4761,0,0.8868607928785657
A43D4896E15A,14,0.7062127599703109
56CE93447F80,0,1.0
F47252812301,0,1.0
7927FA99C0AD,0,1.0
0BF9F64D6FD1,6,1.0
879F248F7934,0,1.0
B1F07D72CCB4,3,0.8813266801577089
8C5FF7AD4E99,5,0.8851424309128194
40F436B62E66,12,1.0
F8C22ACD1774,6,1.0
F776F9881474,6,1.0
E09853233CCF,0,1.0
151F9011BF04,2,0.8806852284288345
B79D1BD832C1,0,1.0
7685070B6629,14,0.9345352868001752
32D0A06A0A23,12,0.4329643296409344
2D73663127C2,10,1.0
A5FBF588B2F4,7,0.8917473289401607
E4559E81E304,10,1.0
F955CE7D650C,6,1.0
E7111F690B98,11,0.6566626678190206
193B0EE3BF45,5,1.0
7A3E4D5F7F6D,11,0.718545914608155
2D08A68E70CD,1,0.958173979847326
B86BB171770C,3,0.9093636551052124
B87E8822B2D2,14,0.939235003722457
AA0B42CF00A6,1,0.6065889162783334
360B5117F715,10,1.0
FCB208A4710C,5,0.6875685448146807
C5A3278EB458,11,1.0
C1043F3C0609,3,1.0
184077A08F67,8,1.0
28823EC65BA2,4,1.0
4F51DB73DF1E,2,0.8322278546590741
D1B06A3C02B3,6,0.9624351524116188
D69D856DF697,0,1.0
8DA3804EEB25,8,1.0
F25BA634ADDD,2,0.8597598454635679
159FA6D54C9B,3,1.0
331502EB3762,1,1.0
AB02689C1A9B,10,1.0
22FD17FB1BEB,6,1.0
807DA420BA94,10,1.0
67C12A362ABA,0,1.0
40B094686B62,0,0.8004210766081694
9756E31C449F,11,0.8240840681181818
196782208035,8,0.8189130937425773
98B95C21BEF8,1,1.0
D6B7EE7B040D,4,1.0
5CD698A502C8,5,0.6733232616233367
479B6050859E,10,1.0
160552DF7DBA,0,1.0
C4F0E1CA18F0,2,0.8703316361234794
CC96CF4D3854,0,1.0
C8F314FFCCE9,0,1.0
B1473F247979,3,0.8446747411188339
04C632140E83,5,0.772650002912966
31F4831C794D,6,1.0
91BE694E60E0,2,0.8948361184535633
139B1A57D6A3,3,1.0
DC9023374572,0,1.0
6BF54A9F8383,14,1.0
C51A802386C6,1,1.0
91B1F82B2CF1,4,1.0
A55300746CE7,0,1.0
D1748C4CD7B4,4,1.0
CD0C46A0B2E6,5,0.8485954959921765
5902D762C891,4,1.0
EF7631952FB3,2,1.0
C0E94C60E7C5,10,0.8198527646528363
6C991A1A6C39,4,1.0
1EA525C7EBF3,17,1.0
BF5E801B7FD6,9,0.6482480497921251
01C53183305A,4,1.0
612EB8B104BC,8,1.0
89C55AA2CA12,5,0.9477937260603263
4692ACEC5FF4,9,1.0
06A2C91F38FE,0,1.0
D43178C538DF,7,1.0
F34DD475F104,13,1.0
360F4E7D2631,5,0.8042629088944989
7480BDC7C131,12,1.0
B2426E4674E7,2,1.0
5C44B0B1C2E3,0,1.0
44442D65C858,1,0.9420855167802515
FFC43F453EF6,0,1.0
DCC759FDB81B,5,0.9570586463315854
9615F113FAA1,11,0.6947984338906651
1160237A1858,9,1.0
E8DD7458130E,1,1.0
D0859D4FA7A8,2,0.9512117035340054
462F2BD14BDE,0,1.0
EB763115B6CD,14,1.0
6A2F708CAA8B,14,1.0
04217B837E28,2,0.8329080390384033
D3D2660F2D77,10,1.0
B9871E7972A3,4,0.8989676577155135
ADBB29D9E179,15,0.855483843243085
8EF7C2316736,6,1.0
08FBDF474AA2,3,1.0
44D3C95615CA,1,1.0
BCF95C5F4A60,12,0.9046526698085379
80031EC3D9B6,10,1.0
14543F568419,0,1.0
98B33A9F1D9C,2,1.0
47F56748F9C4,0,1.0
B7C17E1993BA,0,1.0
5DB8391BB037,5,0.9400921584797087
09035E72A3AE,12,0.7038231311063379
94B72A7C1E6B,0,1.0
106394519512,4,1.0
77947A3CBF0F,9,1.0
27837D0F399E,13,1.0
F2D723344069,15,0.3697021049019441
D31481D3B465,7,1.0
732394E7D26E,8,1.0
ECFCAAECAD31,0,1.0
167F809A194B,13,0.859218164628207
F66EAF7D640D,4,1.0
2AD1E61D9F7E,15,0.6855454277005243
B2D57A646363,10,0.8190335740845551
2EAE515F6F39,7,1.0
EDACE717C302,4,1.0
07CE3E0B4129,5,0.9478070526014161
08BE7B30414F,0,1.0
2B53D5D29EAE,12,1.0
42D8CCA3643E,4,0.9172169967549056
3D6607FA5531,9,1.0
BA0183CB23C5,7,0.9645044273456483
665F9322C6EF,10,1.0
BDCD981437BB,6,0.9921098127220923
B1E87F6E9C5A,0,1.0
62CA2951FB9B,1,0.824290925209415
B295BC411B70,10,1.0
EAED55A47DC5,1,1.0
65552A741D2A,2,0.9443503525872713
84305C417C4B,11,1.0
6699DEA066F3,4,1.0
708AB9D67FAC,0,1.0
57B41EC7CB9A,0,1.0
C30DD2DB1F70,1,1.0
09483BB18BC3,0,1.0
C4CE39433C61,8,0.8256231990826675
A23FF67A91B5,0,1.0
4D51DD14B0E4,9,1.0
73D69658CF95,4,0.7771922157941028
BE464F52C63D,11,1.0
D1B97A55865A,5,1.0
88B8F8666DA0,14,1.0
FAF9437BCC50,0,1.0
57691ED21F01,2,0.8290814715660957
DC364EC72968,7,1.0
E504081AA343,5,0.8212867344356906
4EDB197A680E,12,0.9015254148639377
58ED581D8B93,1,1.0
66CE6C9D0594,2,0.7061732838384684
E899EF61626A,0,1.0
91B00B44402B,9,0.9826134970275997
C9DFA1392E8C,8,1.0
2FF49615D63E,6,1.0
AB8EFBD82820,7,1.0
ED62619C520F,12,1.0
0A6C0B6D3925,9,1.0
530A7F55A2DC,8,0.9708164729925165
0EA4C1D85D69,3,1.0
B402430B0616,4,1.0
A148C659E98B,12,1.0
1EF5AB00CBCB,0,1.0
5CC530A8C191,3,1.0
FCF5D3ED5218,5,0.8817113299447781
0E0FF9B702E0,0,1.0
DAAE254A0B5C,3,1.0
2A624BC3D806,3,1.0
771C8CAD2E80,5,0.9994161559483813
22049B234D6C,10,1.0
650A40BBAB6D,3,1.0
B5CA9C10711C,6,1.0
59A565081D48,5,0.7305369650405085
75F4CDC7BB69,2,1.0
B1A87B210C0F,0,1.0
2A2F04CC199E,5,0.6733232616233367
B09E38E0E8EC,10,1.0
12C08C0F6EE1,1,1.0
8BCB7962E7E3,4,1.0
D145F56FADED,3,1.0
9A9C3C57D474,8,0.6648962591056699
F888B0ABFB36,3,1.0
6AB345CECE0B,0,1.0
93E10E079796,2,1.0
CA2987A57568,6,1.0
D169E2520168,3,1.0
9244152BE347,0,1.0
BDC4070CF21E,6,1.0
828FD0B64062,0,0.925698651918588
F2D89425BF9C,2,1.0
9B94E6359412,2,0.760432982360684
CAE2A78F6FF2,0,0.9543404036422882
0ACB0E08934E,1,0.8238393238038136
66ABB3042298,2,0.9268599239426928
A1F48D16C67B,1,1.0
2E4A88C4D580,7,1.0
E609C36EC225,2,1.0
6C3B81B109A8,2,0.9970468440544539
669954011A4C,4,0.765304421100091
D1618D180128,12,0.8143277400371141
F62295251C0D,5,1.0
0B606C33AC4D,10,1.0
8003F62C4A0C,14,1.0
8B4A0DD4A3AE,15,0.25124904936654113
693C3112ED21,10,1.0
41E45EFE43AA,6,1.0
944FCD948396,12,1.0
AFBEA4BA2D3C,8,1.0
2FF6C7542D18,6,1.0
FA20F1758F03,10,1.0
9865A4972C51,3,1.0
6867D67B3444,4,1.0
C5B3EC7CBE65,2,1.0
A30020B4E5DB,0,1.0
B07E96B9767C,1,1.0
FAA638E881EB,7,1.0
9AEBAA2BE62D,0,1.0
49EC678EC9BB,0,1.0
3B3A47EA684D,12,1.0
C0542F9D82BC,7,1.0
4F46B0E32EB7,9,0.997297238417786
A95B8B50E0C1,9,1.0
B56ABAADC95A,0,1.0
B02A4DDA8FC7,5,0.7792905490311488
1EFAC87220DC,6,0.7669002857263914
